"SeineRowID","SampleRowID","SeineDirectionCode","SeineLength","SeineWidth","SeineDepth","SeineComments"
"{0802B398-5CCE-11D4-B974-006008C01BCF}","{AECF7941-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B399-5CCE-11D4-B974-006008C01BCF}","{AECF7942-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B39A-5CCE-11D4-B974-006008C01BCF}","{AECF7943-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B39B-5CCE-11D4-B974-006008C01BCF}","{AECF7944-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B39C-5CCE-11D4-B974-006008C01BCF}","{AECF7946-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B39D-5CCE-11D4-B974-006008C01BCF}","{AECF7948-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B39E-5CCE-11D4-B974-006008C01BCF}","{AECF7949-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B39F-5CCE-11D4-B974-006008C01BCF}","{AECF794A-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3A0-5CCE-11D4-B974-006008C01BCF}","{AECF794B-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3A1-5CCE-11D4-B974-006008C01BCF}","{AECF794C-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3A2-5CCE-11D4-B974-006008C01BCF}","{AECF794D-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3A3-5CCE-11D4-B974-006008C01BCF}","{AECF794E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3A4-5CCE-11D4-B974-006008C01BCF}","{AECF794F-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3A5-5CCE-11D4-B974-006008C01BCF}","{AECF7950-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3A6-5CCE-11D4-B974-006008C01BCF}","{AECF7951-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3A7-5CCE-11D4-B974-006008C01BCF}","{AECF7952-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3A8-5CCE-11D4-B974-006008C01BCF}","{AECF7953-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3A9-5CCE-11D4-B974-006008C01BCF}","{AECF7955-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B3AA-5CCE-11D4-B974-006008C01BCF}","{AECF7957-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3AB-5CCE-11D4-B974-006008C01BCF}","{AECF7958-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3AC-5CCE-11D4-B974-006008C01BCF}","{AECF7959-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3AD-5CCE-11D4-B974-006008C01BCF}","{AECF795A-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3AE-5CCE-11D4-B974-006008C01BCF}","{AECF795B-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3AF-5CCE-11D4-B974-006008C01BCF}","{AECF795C-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3B0-5CCE-11D4-B974-006008C01BCF}","{AECF795E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3B1-5CCE-11D4-B974-006008C01BCF}","{AECF795F-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3B2-5CCE-11D4-B974-006008C01BCF}","{AECF7962-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3B3-5CCE-11D4-B974-006008C01BCF}","{AECF7963-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3B4-5CCE-11D4-B974-006008C01BCF}","{AECF7964-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3B5-5CCE-11D4-B974-006008C01BCF}","{AECF7966-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3B6-5CCE-11D4-B974-006008C01BCF}","{AECF7967-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3B7-5CCE-11D4-B974-006008C01BCF}","{AECF7968-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3B8-5CCE-11D4-B974-006008C01BCF}","{AECF796B-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3B9-5CCE-11D4-B974-006008C01BCF}","{AECF796C-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3BA-5CCE-11D4-B974-006008C01BCF}","{AECF796D-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3BB-5CCE-11D4-B974-006008C01BCF}","{AECF796F-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3BC-5CCE-11D4-B974-006008C01BCF}","{AECF7970-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3BD-5CCE-11D4-B974-006008C01BCF}","{AECF7971-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3BE-5CCE-11D4-B974-006008C01BCF}","{AECF7972-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3BF-5CCE-11D4-B974-006008C01BCF}","{AECF7973-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3C0-5CCE-11D4-B974-006008C01BCF}","{AECF7974-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3C1-5CCE-11D4-B974-006008C01BCF}","{AECF7975-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B3C2-5CCE-11D4-B974-006008C01BCF}","{AECF797E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3C3-5CCE-11D4-B974-006008C01BCF}","{AECF797F-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3C4-5CCE-11D4-B974-006008C01BCF}","{AECF7980-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3C5-5CCE-11D4-B974-006008C01BCF}","{AECF7981-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3C6-5CCE-11D4-B974-006008C01BCF}","{AECF7982-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3C7-5CCE-11D4-B974-006008C01BCF}","{AECF7985-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3C8-5CCE-11D4-B974-006008C01BCF}","{AECF7986-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3C9-5CCE-11D4-B974-006008C01BCF}","{AECF7987-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3CA-5CCE-11D4-B974-006008C01BCF}","{AECF798A-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B3CB-5CCE-11D4-B974-006008C01BCF}","{AECF798B-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3CC-5CCE-11D4-B974-006008C01BCF}","{AECF798C-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3CD-5CCE-11D4-B974-006008C01BCF}","{AECF798D-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3CE-5CCE-11D4-B974-006008C01BCF}","{AECF7992-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3CF-5CCE-11D4-B974-006008C01BCF}","{AECF7993-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3D0-5CCE-11D4-B974-006008C01BCF}","{AECF7994-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3D1-5CCE-11D4-B974-006008C01BCF}","{AECF7996-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3D2-5CCE-11D4-B974-006008C01BCF}","{AECF7997-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3D3-5CCE-11D4-B974-006008C01BCF}","{AECF7998-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3D4-5CCE-11D4-B974-006008C01BCF}","{AECF7999-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3D5-5CCE-11D4-B974-006008C01BCF}","{AECF799D-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3D6-5CCE-11D4-B974-006008C01BCF}","{AECF799E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3D7-5CCE-11D4-B974-006008C01BCF}","{AECF799F-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3D8-5CCE-11D4-B974-006008C01BCF}","{AECF79A0-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B3D9-5CCE-11D4-B974-006008C01BCF}","{AECF79A4-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3DA-5CCE-11D4-B974-006008C01BCF}","{AECF79A5-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3DB-5CCE-11D4-B974-006008C01BCF}","{AECF79AB-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3DC-5CCE-11D4-B974-006008C01BCF}","{AECF79AC-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3DD-5CCE-11D4-B974-006008C01BCF}","{AECF79AD-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3DE-5CCE-11D4-B974-006008C01BCF}","{AECF79AE-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3DF-5CCE-11D4-B974-006008C01BCF}","{AECF79AF-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B3E0-5CCE-11D4-B974-006008C01BCF}","{AECF79B0-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3E1-5CCE-11D4-B974-006008C01BCF}","{AECF79B1-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3E2-5CCE-11D4-B974-006008C01BCF}","{AECF79B2-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3E7-5CCE-11D4-B974-006008C01BCF}","{AECF79BC-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3E8-5CCE-11D4-B974-006008C01BCF}","{AECF79BD-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3E9-5CCE-11D4-B974-006008C01BCF}","{AECF79BE-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B3EA-5CCE-11D4-B974-006008C01BCF}","{AECF79C0-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3EB-5CCE-11D4-B974-006008C01BCF}","{AECF79C1-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3EC-5CCE-11D4-B974-006008C01BCF}","{AECF79C2-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3ED-5CCE-11D4-B974-006008C01BCF}","{AECF79CA-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3EE-5CCE-11D4-B974-006008C01BCF}","{AECF79CB-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3EF-5CCE-11D4-B974-006008C01BCF}","{AECF79CC-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3F0-5CCE-11D4-B974-006008C01BCF}","{AECF79CE-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B3F1-5CCE-11D4-B974-006008C01BCF}","{AECF79CF-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3F2-5CCE-11D4-B974-006008C01BCF}","{AECF79D0-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3F3-5CCE-11D4-B974-006008C01BCF}","{AECF79D3-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3F4-5CCE-11D4-B974-006008C01BCF}","{AECF79D4-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3F5-5CCE-11D4-B974-006008C01BCF}","{AECF79D5-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3F6-5CCE-11D4-B974-006008C01BCF}","{AECF79D8-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3F7-5CCE-11D4-B974-006008C01BCF}","{AECF79DA-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B3F8-5CCE-11D4-B974-006008C01BCF}","{AECF79DB-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B3F9-5CCE-11D4-B974-006008C01BCF}","{AECF79DC-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B3FA-5CCE-11D4-B974-006008C01BCF}","{AECF79DD-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B3FB-5CCE-11D4-B974-006008C01BCF}","{AECF79E2-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3FC-5CCE-11D4-B974-006008C01BCF}","{AECF79E3-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3FD-5CCE-11D4-B974-006008C01BCF}","{AECF79E4-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B3FE-5CCE-11D4-B974-006008C01BCF}","{AECF79E5-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B402-5CCE-11D4-B974-006008C01BCF}","{AECF79ED-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B403-5CCE-11D4-B974-006008C01BCF}","{AECF79EE-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B404-5CCE-11D4-B974-006008C01BCF}","{AECF79F0-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B405-5CCE-11D4-B974-006008C01BCF}","{AECF79F1-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B406-5CCE-11D4-B974-006008C01BCF}","{AECF79F2-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B407-5CCE-11D4-B974-006008C01BCF}","{AECF79F3-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B408-5CCE-11D4-B974-006008C01BCF}","{AECF79F4-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B409-5CCE-11D4-B974-006008C01BCF}","{AECF79F9-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B40A-5CCE-11D4-B974-006008C01BCF}","{AECF79FA-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B40B-5CCE-11D4-B974-006008C01BCF}","{AECF79FB-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B40C-5CCE-11D4-B974-006008C01BCF}","{AECF79FC-5BD4-11D4-B974-006008C01BCF}",,20.00,10.00,,
"{0802B40D-5CCE-11D4-B974-006008C01BCF}","{AECF7A02-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B40E-5CCE-11D4-B974-006008C01BCF}","{AECF7A03-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B40F-5CCE-11D4-B974-006008C01BCF}","{AECF7A04-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B410-5CCE-11D4-B974-006008C01BCF}","{AECF7A05-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B411-5CCE-11D4-B974-006008C01BCF}","{AECF7A07-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B412-5CCE-11D4-B974-006008C01BCF}","{AECF7A08-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B413-5CCE-11D4-B974-006008C01BCF}","{AECF7A09-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B414-5CCE-11D4-B974-006008C01BCF}","{AECF7A0B-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B415-5CCE-11D4-B974-006008C01BCF}","{AECF7A0C-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B416-5CCE-11D4-B974-006008C01BCF}","{AECF7A0D-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B417-5CCE-11D4-B974-006008C01BCF}","{AECF7A12-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B418-5CCE-11D4-B974-006008C01BCF}","{AECF7A13-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B419-5CCE-11D4-B974-006008C01BCF}","{AECF7A14-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B41A-5CCE-11D4-B974-006008C01BCF}","{AECF7A19-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B41B-5CCE-11D4-B974-006008C01BCF}","{AECF7A1A-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B41C-5CCE-11D4-B974-006008C01BCF}","{AECF7A1C-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B41D-5CCE-11D4-B974-006008C01BCF}","{AECF7A1D-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B41E-5CCE-11D4-B974-006008C01BCF}","{AECF7A1E-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B41F-5CCE-11D4-B974-006008C01BCF}","{AECF7A21-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B420-5CCE-11D4-B974-006008C01BCF}","{AECF7A22-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B421-5CCE-11D4-B974-006008C01BCF}","{AECF7A25-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B422-5CCE-11D4-B974-006008C01BCF}","{AECF7A26-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B423-5CCE-11D4-B974-006008C01BCF}","{AECF7A27-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B424-5CCE-11D4-B974-006008C01BCF}","{AECF7A28-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B425-5CCE-11D4-B974-006008C01BCF}","{AECF7A2C-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B426-5CCE-11D4-B974-006008C01BCF}","{AECF7A2D-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B427-5CCE-11D4-B974-006008C01BCF}","{AECF7A2E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B428-5CCE-11D4-B974-006008C01BCF}","{AECF7A2F-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B429-5CCE-11D4-B974-006008C01BCF}","{AECF7A32-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B42A-5CCE-11D4-B974-006008C01BCF}","{AECF7A33-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B42B-5CCE-11D4-B974-006008C01BCF}","{AECF7A34-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B42C-5CCE-11D4-B974-006008C01BCF}","{AECF7A35-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B42D-5CCE-11D4-B974-006008C01BCF}","{AECF7A38-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B42E-5CCE-11D4-B974-006008C01BCF}","{AECF7A39-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B42F-5CCE-11D4-B974-006008C01BCF}","{AECF7A3A-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B430-5CCE-11D4-B974-006008C01BCF}","{AECF7A3B-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B431-5CCE-11D4-B974-006008C01BCF}","{AECF7A3C-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B432-5CCE-11D4-B974-006008C01BCF}","{AECF7A3D-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B433-5CCE-11D4-B974-006008C01BCF}","{AECF7A3E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B434-5CCE-11D4-B974-006008C01BCF}","{AECF7A3F-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B435-5CCE-11D4-B974-006008C01BCF}","{AECF7A42-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B436-5CCE-11D4-B974-006008C01BCF}","{AECF7A43-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B437-5CCE-11D4-B974-006008C01BCF}","{AECF7A44-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B438-5CCE-11D4-B974-006008C01BCF}","{AECF7A45-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B439-5CCE-11D4-B974-006008C01BCF}","{AECF7A46-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B43A-5CCE-11D4-B974-006008C01BCF}","{AECF7A47-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B43B-5CCE-11D4-B974-006008C01BCF}","{AECF7A48-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B43C-5CCE-11D4-B974-006008C01BCF}","{AECF7A49-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B43D-5CCE-11D4-B974-006008C01BCF}","{AECF7A4A-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B43E-5CCE-11D4-B974-006008C01BCF}","{AECF7A4B-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B43F-5CCE-11D4-B974-006008C01BCF}","{AECF7A4C-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B440-5CCE-11D4-B974-006008C01BCF}","{AECF7A4D-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B441-5CCE-11D4-B974-006008C01BCF}","{AECF7A50-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B442-5CCE-11D4-B974-006008C01BCF}","{AECF7A51-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B443-5CCE-11D4-B974-006008C01BCF}","{AECF7A52-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B444-5CCE-11D4-B974-006008C01BCF}","{AECF7A53-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B445-5CCE-11D4-B974-006008C01BCF}","{AECF7A57-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B446-5CCE-11D4-B974-006008C01BCF}","{AECF7A58-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B447-5CCE-11D4-B974-006008C01BCF}","{AECF7A59-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B448-5CCE-11D4-B974-006008C01BCF}","{AECF7A5A-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B449-5CCE-11D4-B974-006008C01BCF}","{AECF7A5E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B44A-5CCE-11D4-B974-006008C01BCF}","{AECF7A5F-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B44B-5CCE-11D4-B974-006008C01BCF}","{AECF7A60-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B44C-5CCE-11D4-B974-006008C01BCF}","{AECF7A61-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B44D-5CCE-11D4-B974-006008C01BCF}","{AECF7A63-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B44E-5CCE-11D4-B974-006008C01BCF}","{AECF7A64-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B44F-5CCE-11D4-B974-006008C01BCF}","{AECF7A65-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B450-5CCE-11D4-B974-006008C01BCF}","{AECF7A67-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B451-5CCE-11D4-B974-006008C01BCF}","{AECF7A68-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B452-5CCE-11D4-B974-006008C01BCF}","{AECF7A69-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B453-5CCE-11D4-B974-006008C01BCF}","{AECF7A6A-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B454-5CCE-11D4-B974-006008C01BCF}","{AECF7A6D-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B455-5CCE-11D4-B974-006008C01BCF}","{AECF7A6E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B456-5CCE-11D4-B974-006008C01BCF}","{AECF7A6F-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B457-5CCE-11D4-B974-006008C01BCF}","{AECF7A70-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B458-5CCE-11D4-B974-006008C01BCF}","{AECF7A71-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B459-5CCE-11D4-B974-006008C01BCF}","{AECF7A72-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B45A-5CCE-11D4-B974-006008C01BCF}","{AECF7A73-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B45B-5CCE-11D4-B974-006008C01BCF}","{AECF7A74-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B45C-5CCE-11D4-B974-006008C01BCF}","{AECF7A76-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B45D-5CCE-11D4-B974-006008C01BCF}","{AECF7A77-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B45E-5CCE-11D4-B974-006008C01BCF}","{AECF7A78-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B45F-5CCE-11D4-B974-006008C01BCF}","{AECF7A79-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B460-5CCE-11D4-B974-006008C01BCF}","{AECF7A7C-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B461-5CCE-11D4-B974-006008C01BCF}","{AECF7A7D-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B462-5CCE-11D4-B974-006008C01BCF}","{AECF7A7E-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B463-5CCE-11D4-B974-006008C01BCF}","{AECF7A7F-5BD4-11D4-B974-006008C01BCF}","J",20.00,10.00,,
"{0802B464-5CCE-11D4-B974-006008C01BCF}","{AECF7A81-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
"{0802B465-5CCE-11D4-B974-006008C01BCF}","{AECF7A82-5BD4-11D4-B974-006008C01BCF}","P",20.00,10.00,,
